DATAFLOW,LAST UPDATE,freq,unit,icha11_hf,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,IS,2012,0.00,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,IS,2013,0.00,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,IS,2014,0.00,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,IS,2015,0.00,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,IS,2016,0.00,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,IS,2017,0.00,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,IS,2018,0.00,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,IT,2012,5.48,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,IT,2013,5.66,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,IT,2014,5.77,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,IT,2015,5.65,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,IT,2016,4.40,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,IT,2017,4.29,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,IT,2018,3.94,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,LI,2013,3809.70,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,LI,2014,3884.85,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,LI,2015,4397.33,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,LI,2016,4371.65,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,LI,2017,4118.08,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,LI,2018,3832.03,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,LT,2009,386.40,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,LT,2010,378.47,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,LT,2011,411.40,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,LT,2012,407.98,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,LT,2013,416.90,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,LT,2014,443.96,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,LT,2015,477.06,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,LT,2016,513.84,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,LT,2017,552.29,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,LT,2018,621.76,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,LU,2011,3890.36,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,LU,2012,3666.11,b
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,LU,2013,3749.43,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,LU,2014,3849.66,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,LU,2015,3821.32,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,LU,2016,3863.46,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,LU,2017,3967.71,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,LU,2018,4162.35,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,LV,2015,0.00,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,LV,2016,0.00,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,LV,2017,0.00,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,LV,2018,0.00,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,MT,2014,0.00,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,MT,2015,0.00,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,MT,2016,0.00,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,MT,2018,0.00,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,NL,2009,2939.43,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,NL,2010,3056.38,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,NL,2011,3093.44,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,NL,2012,3164.67,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,NL,2013,3168.39,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,NL,2014,3200.29,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,NL,2015,3160.29,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,NL,2016,3206.22,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,NL,2017,3289.36,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,NL,2018,3408.33,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,NO,2016,0.00,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,NO,2017,0.00,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,NO,2018,0.00,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,PL,2013,401.48,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,PL,2014,414.40,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,PL,2015,436.23,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,PL,2016,437.32,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,PL,2017,475.88,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,PL,2018,510.39,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,PT,2009,32.77,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,PT,2010,31.80,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,PT,2011,32.53,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,PT,2012,33.02,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,PT,2013,33.35,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,PT,2014,36.02,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,PT,2015,37.48,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,PT,2016,40.04,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,PT,2017,42.39,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,PT,2018,44.71,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,RO,2011,201.35,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,RO,2012,209.66,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,RO,2013,248.16,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,RO,2014,250.07,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,RO,2015,257.97,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,RO,2016,281.73,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,RO,2017,311.88,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,RO,2018,371.93,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,SE,2009,0.00,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,SE,2010,0.00,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,SE,2011,0.00,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,SE,2012,0.00,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,SE,2013,0.00,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,SE,2014,0.00,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,SE,2015,0.00,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,SE,2016,0.00,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,SE,2017,0.00,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,SE,2018,0.00,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,SI,2014,1045.80,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,SI,2015,1097.23,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,SI,2016,1141.57,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,SI,2017,1172.44,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,SI,2018,1271.29,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,SK,2012,671.01,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,SK,2013,696.71,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,SK,2014,739.44,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,SK,2015,753.04,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,SK,2016,810.53,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,SK,2017,815.39,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,SK,2018,856.15,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,UK,2013,0.00,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,UK,2014,0.00,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,UK,2015,0.00,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,UK,2016,0.00,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,UK,2017,0.00,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,HF12_13,UK,2018,0.00,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,AT,2009,3530.35,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,AT,2010,3616.19,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,AT,2011,3705.34,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,AT,2012,3855.27,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,AT,2013,3928.93,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,AT,2014,4041.59,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,AT,2015,4129.77,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,AT,2016,4237.37,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,AT,2017,4359.69,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,AT,2018,4510.08,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,BA,2013,337.05,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,BA,2014,346.08,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,BA,2015,372.37,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,BA,2016,402.60,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,BA,2017,409.09,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,BA,2018,434.88,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,BE,2009,3312.19,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,BE,2010,3400.33,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,BE,2011,3529.81,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,BE,2012,3651.44,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,BE,2013,3723.62,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,BE,2014,3814.33,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,BE,2015,3990.81,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,BE,2016,4096.70,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,BE,2017,4224.91,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,BE,2018,4372.81,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,BG,2011,400.96,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,BG,2012,436.06,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,BG,2013,413.42,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,BG,2014,457.59,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,BG,2015,471.74,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,BG,2016,510.22,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,BG,2017,556.20,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,BG,2018,586.55,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,CH,2010,5792.67,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,CH,2011,6587.09,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,CH,2012,6900.62,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,CH,2013,6940.40,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,CH,2014,7181.75,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,CH,2015,8410.01,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,CH,2016,8484.88,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,CH,2017,8476.35,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,CH,2018,8159.59,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,CY,2010,1525.21,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,CY,2011,1500.98,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,CY,2012,1474.97,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,CY,2013,1449.97,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,CY,2014,1421.46,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,CY,2015,1438.18,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,CY,2016,1485.39,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,CY,2017,1564.91,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,CY,2018,1700.49,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,CZ,2013,1171.21,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,CZ,2014,1139.09,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,CZ,2015,1157.03,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,CZ,2016,1193.39,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,CZ,2017,1352.45,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,CZ,2018,1482.65,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,DE,2009,3355.82,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,DE,2010,3479.51,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,DE,2011,3616.63,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,DE,2012,3704.81,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,DE,2013,3834.13,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,DE,2014,3984.40,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,DE,2015,4143.20,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,DE,2016,4275.89,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,DE,2017,4476.09,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,DE,2018,4654.26,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,DK,2010,4649.57,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,DK,2011,4630.93,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,DK,2012,4790.53,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,DK,2013,4759.80,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,DK,2014,4854.70,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,DK,2015,4969.01,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,DK,2016,5066.91,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,DK,2017,5164.02,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,DK,2018,5269.24,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,EA18,2014,3107.57,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,EA18,2015,3194.00,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,EA18,2016,3269.19,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,EA18,2017,3368.83,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,EA18,2018,3472.47,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,EA19,2014,3087.32,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,EA19,2015,3173.79,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,EA19,2016,3249.22,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,EA19,2017,3348.90,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,EA19,2018,3452.70,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,EE,2009,693.54,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,EE,2010,700.05,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,EE,2011,731.10,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,EE,2012,790.17,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,EE,2013,863.26,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,EE,2014,970.27,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,EE,2015,1041.66,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,EE,2016,1107.80,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,EE,2017,1193.55,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,EE,2018,1312.58,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,EL,2009,2011.75,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,EL,2010,1933.97,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,EL,2011,1683.11,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,EL,2012,1522.08,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,EL,2013,1384.25,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,EL,2014,1284.05,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,EL,2015,1339.78,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,EL,2016,1368.10,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,EL,2017,1338.15,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,EL,2018,1358.49,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,ES,2009,2100.60,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,EUR_HAB,TOT_HF,ES,2010,2100.17,
